Month,Sex,Client Group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
OCT20,Male,Number of nights in short-term/emergency accommodation,17672.0,64846.0,36101.0,9145.0,4711.0,3557.0,3364.0,2308.0,141704.0
OCT20,Male,Number of clients accommodated in short-term/emergency accommodation,950.0,3516.0,1607.0,728.0,259.0,186.0,133.0,163.0,7538.0
OCT20,Male,Number of clients who are homeless,4652.0,7831.0,3128.0,1227.0,1186.0,751.0,445.0,556.0,19760.0
OCT20,Male,Number of clients who are at risk of homelessness,4614.0,4790.0,2112.0,1089.0,1232.0,305.0,354.0,571.0,15046.0
OCT20,Total,Number of Indigenous clients,7279.0,3711.0,4767.0,2942.0,1843.0,329.0,310.0,2710.0,23851.0
OCT20,Total,Number of clients who have experienced family and domestic violence,8365.0,14438.0,3821.0,2849.0,1781.0,533.0,726.0,1207.0,33649.0
OCT20,Total,Number of clients with a current mental health issue,8213.0,10237.0,3355.0,1885.0,1877.0,1153.0,670.0,350.0,27713.0
OCT20,Total,Number of clients with problematic drug or alcohol issues,2110.0,3150.0,1025.0,843.0,658.0,246.0,224.0,238.0,8493.0
OCT20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,180.0,3994.0,252.0,92.0,93.0,110.0,19.0,50.0,4790.0
OCT20,Total,Number of nights in short-term/emergency accommodation,41478.0,115634.0,82913.0,21986.0,9733.0,9146.0,9466.0,5713.0,296069.0
OCT20,Total,Number of clients accommodated in short-term/emergency accommodation,2185.0,6364.0,3672.0,1856.0,553.0,466.0,344.0,569.0,16001.0
OCT20,Total,Number of clients who are homeless,10707.0,16227.0,7051.0,2857.0,2710.0,1576.0,1040.0,1248.0,43362.0
OCT20,Total,Number of clients who are at risk of homelessness,12204.0,14319.0,5542.0,3562.0,3494.0,781.0,793.0,1677.0,42300.0
SEP20,Female,Number of Indigenous clients,4212.0,2295.0,2897.0,1822.0,1140.0,199.0,175.0,1705.0,14414.0
SEP20,Female,Number of clients who have experienced family and domestic violence,6161.0,11481.0,2815.0,2220.0,1507.0,402.0,521.0,943.0,26006.0
SEP20,Female,Number of clients with a current mental health issue,5176.0,6183.0,2101.0,1190.0,1188.0,657.0,418.0,194.0,17093.0
SEP20,Female,Number of clients with problematic drug or alcohol issues,1033.0,1387.0,493.0,453.0,292.0,106.0,114.0,122.0,3999.0
SEP20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,108.0,1650.0,205.0,59.0,54.0,71.0,10.0,48.0,2204.0
SEP20,Female,Number of nights in short-term/emergency accommodation,23378.0,47644.0,44977.0,11882.0,5193.0,5320.0,5830.0,3274.0,147498.0
SEP20,Female,Number of clients accommodated in short-term/emergency accommodation,1185.0,2801.0,2070.0,1074.0,294.0,280.0,211.0,433.0,8346.0
SEP20,Female,Number of clients who are homeless,5946.0,8465.0,4004.0,1542.0,1568.0,793.0,585.0,677.0,23549.0
SEP20,Female,Number of clients who are at risk of homelessness,7580.0,9569.0,3414.0,2396.0,2313.0,503.0,456.0,1142.0,27322.0
SEP20,Male,Number of Indigenous clients,2921.0,1470.0,1809.0,917.0,736.0,139.0,133.0,915.0,9032.0
SEP20,Male,Number of clients who have experienced family and domestic violence,2125.0,3127.0,987.0,516.0,305.0,123.0,222.0,269.0,7672.0
SEP20,Male,Number of clients with a current mental health issue,3060.0,4057.0,1357.0,621.0,707.0,502.0,271.0,127.0,10682.0
SEP20,Male,Number of clients with problematic drug or alcohol issues,1075.0,1808.0,588.0,388.0,375.0,143.0,116.0,110.0,4601.0
SEP20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,59.0,2311.0,143.0,12.0,17.0,35.0,4.0,13.0,2593.0
SEP20,Male,Number of nights in short-term/emergency accommodation,18272.0,62576.0,34686.0,8713.0,4258.0,3581.0,3199.0,2173.0,137458.0
SEP20,Male,Number of clients accommodated in short-term/emergency accommodation,950.0,3557.0,1595.0,642.0,293.0,202.0,143.0,166.0,7545.0
SEP20,Male,Number of clients who are homeless,4745.0,7843.0,3205.0,1135.0,1222.0,720.0,448.0,521.0,19816.0
SEP20,Male,Number of clients who are at risk of homelessness,4575.0,4979.0,2102.0,977.0,1303.0,325.0,374.0,549.0,15167.0
SEP20,Total,Number of Indigenous clients,7133.0,3765.0,4706.0,2739.0,1876.0,338.0,308.0,2620.0,23446.0
SEP20,Total,Number of clients who have experienced family and domestic violence,8286.0,14608.0,3802.0,2736.0,1812.0,525.0,743.0,1212.0,33678.0
SEP20,Total,Number of clients with a current mental health issue,8236.0,10240.0,3458.0,1811.0,1895.0,1159.0,689.0,321.0,27775.0
SEP20,Total,Number of clients with problematic drug or alcohol issues,2108.0,3195.0,1081.0,841.0,667.0,249.0,230.0,232.0,8600.0
SEP20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,167.0,3961.0,348.0,71.0,71.0,106.0,14.0,61.0,4797.0
SEP20,Total,Number of nights in short-term/emergency accommodation,41650.0,110220.0,79663.0,20595.0,9451.0,8901.0,9029.0,5447.0,284956.0
SEP20,Total,Number of clients accommodated in short-term/emergency accommodation,2135.0,6358.0,3665.0,1716.0,587.0,482.0,354.0,599.0,15891.0
SEP20,Total,Number of clients who are homeless,10691.0,16308.0,7209.0,2677.0,2790.0,1513.0,1033.0,1198.0,43365.0
SEP20,Total,Number of clients who are at risk of homelessness,12155.0,14548.0,5516.0,3373.0,3616.0,828.0,830.0,1691.0,42489.0
AUG20,Female,Number of Indigenous clients,4058.0,2190.0,2741.0,1716.0,1118.0,205.0,177.0,1636.0,13810.0
AUG20,Female,Number of clients who have experienced family and domestic violence,5908.0,11171.0,2729.0,2097.0,1485.0,422.0,519.0,835.0,25125.0
AUG20,Female,Number of clients with a current mental health issue,5028.0,6139.0,2031.0,1128.0,1192.0,641.0,407.0,169.0,16719.0
AUG20,Female,Number of clients with problematic drug or alcohol issues,991.0,1373.0,477.0,430.0,281.0,99.0,110.0,128.0,3888.0
AUG20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,105.0,1495.0,236.0,59.0,52.0,79.0,13.0,26.0,2064.0
AUG20,Female,Number of nights in short-term/emergency accommodation,23148.0,44795.0,46048.0,11647.0,5749.0,5416.0,6007.0,2932.0,145742.0
AUG20,Female,Number of clients accommodated in short-term/emergency accommodation,1181.0,2591.0,2073.0,1105.0,303.0,292.0,207.0,340.0,8087.0
AUG20,Female,Number of clients who are homeless,5699.0,8293.0,3886.0,1459.0,1486.0,780.0,610.0,594.0,22782.0
AUG20,Female,Number of clients who are at risk of homelessness,7322.0,9338.0,3238.0,2247.0,2241.0,478.0,436.0,1090.0,26349.0
AUG20,Male,Number of Indigenous clients,2734.0,1415.0,1705.0,873.0,724.0,146.0,128.0,868.0,8586.0
AUG20,Male,Number of clients who have experienced family and domestic violence,2097.0,3075.0,942.0,511.0,295.0,131.0,227.0,221.0,7493.0
AUG20,Male,Number of clients with a current mental health issue,2933.0,3950.0,1322.0,583.0,702.0,476.0,241.0,125.0,10317.0
AUG20,Male,Number of clients with problematic drug or alcohol issues,1068.0,1698.0,532.0,366.0,378.0,140.0,106.0,109.0,4394.0
AUG20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,52.0,2134.0,185.0,13.0,16.0,50.0,6.0,1.0,2457.0
AUG20,Male,Number of nights in short-term/emergency accommodation,18310.0,56867.0,37015.0,8485.0,4378.0,4038.0,3476.0,1890.0,134459.0
AUG20,Male,Number of clients accommodated in short-term/emergency accommodation,907.0,3258.0,1690.0,631.0,257.0,226.0,142.0,123.0,7231.0
AUG20,Male,Number of clients who are homeless,4534.0,7515.0,3163.0,1097.0,1178.0,728.0,451.0,511.0,19154.0
AUG20,Male,Number of clients who are at risk of homelessness,4386.0,4911.0,1927.0,940.0,1316.0,310.0,335.0,469.0,14581.0
AUG20,Total,Number of Indigenous clients,6792.0,3605.0,4446.0,2589.0,1842.0,351.0,305.0,2504.0,22396.0
AUG20,Total,Number of clients who have experienced family and domestic violence,8005.0,14246.0,3671.0,2608.0,1780.0,553.0,746.0,1056.0,32618.0
AUG20,Total,Number of clients with a current mental health issue,7961.0,10089.0,3353.0,1711.0,1894.0,1117.0,648.0,294.0,27036.0
AUG20,Total,Number of clients with problematic drug or alcohol issues,2059.0,3071.0,1009.0,796.0,659.0,239.0,216.0,237.0,8282.0
AUG20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,157.0,3629.0,421.0,72.0,68.0,129.0,19.0,27.0,4521.0
AUG20,Total,Number of nights in short-term/emergency accommodation,41458.0,101662.0,83063.0,20132.0,10127.0,9454.0,9483.0,4822.0,280201.0
AUG20,Total,Number of clients accommodated in short-term/emergency accommodation,2088.0,5849.0,3763.0,1736.0,560.0,518.0,349.0,463.0,15318.0
AUG20,Total,Number of clients who are homeless,10233.0,15808.0,7049.0,2556.0,2664.0,1508.0,1061.0,1105.0,41936.0
AUG20,Total,Number of clients who are at risk of homelessness,11708.0,14249.0,5165.0,3187.0,3557.0,788.0,771.0,1559.0,40930.0
JUL20,Female,Number of Indigenous clients,3894.0,2181.0,2688.0,1677.0,1129.0,191.0,166.0,1594.0,13481.0
JUL20,Female,Number of clients who have experienced family and domestic violence,5889.0,11338.0,2727.0,2060.0,1495.0,415.0,516.0,800.0,25171.0
JUL20,Female,Number of clients with a current mental health issue,4964.0,6167.0,2052.0,1136.0,1226.0,621.0,411.0,152.0,16708.0
JUL20,Female,Number of clients with problematic drug or alcohol issues,973.0,1391.0,496.0,423.0,279.0,104.0,109.0,122.0,3897.0
JUL20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,104.0,1355.0,208.0,58.0,63.0,86.0,17.0,22.0,1911.0
JUL20,Female,Number of nights in short-term/emergency accommodation,23485.0,38485.0,45866.0,11267.0,5584.0,4724.0,5949.0,2591.0,137951.0
JUL20,Female,Number of clients accommodated in short-term/emergency accommodation,1158.0,2350.0,2005.0,1036.0,332.0,268.0,229.0,300.0,7674.0
JUL20,Female,Number of clients who are homeless,5637.0,8152.0,3929.0,1434.0,1514.0,799.0,593.0,584.0,22606.0
JUL20,Female,Number of clients who are at risk of homelessness,7348.0,9770.0,3152.0,2237.0,2315.0,442.0,444.0,1045.0,26703.0
JUL20,Male,Number of Indigenous clients,2670.0,1406.0,1696.0,903.0,739.0,142.0,135.0,885.0,8567.0
JUL20,Male,Number of clients who have experienced family and domestic violence,2048.0,3056.0,943.0,493.0,315.0,115.0,228.0,215.0,7404.0
JUL20,Male,Number of clients with a current mental health issue,2986.0,3943.0,1337.0,588.0,694.0,482.0,255.0,128.0,10391.0
JUL20,Male,Number of clients with problematic drug or alcohol issues,1081.0,1690.0,518.0,354.0,369.0,140.0,106.0,116.0,4370.0
JUL20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,52.0,1906.0,186.0,8.0,19.0,47.0,8.0,5.0,2231.0
JUL20,Male,Number of nights in short-term/emergency accommodation,17961.0,45928.0,37128.0,8744.0,4489.0,3490.0,3565.0,1907.0,123212.0
JUL20,Male,Number of clients accommodated in short-term/emergency accommodation,903.0,2882.0,1643.0,653.0,250.0,202.0,159.0,126.0,6809.0
JUL20,Male,Number of clients who are homeless,4548.0,7219.0,3170.0,1071.0,1227.0,726.0,453.0,492.0,18871.0
JUL20,Male,Number of clients who are at risk of homelessness,4435.0,5081.0,1893.0,961.0,1303.0,282.0,355.0,474.0,14775.0
JUL20,Total,Number of Indigenous clients,6564.0,3587.0,4384.0,2580.0,1868.0,333.0,301.0,2479.0,22048.0
JUL20,Total,Number of clients who have experienced family and domestic violence,7937.0,14394.0,3670.0,2553.0,1810.0,530.0,744.0,1015.0,32575.0
JUL20,Total,Number of clients with a current mental health issue,7950.0,10110.0,3389.0,1724.0,1920.0,1103.0,666.0,280.0,27099.0
JUL20,Total,Number of clients with problematic drug or alcohol issues,2054.0,3081.0,1014.0,777.0,648.0,244.0,215.0,238.0,8267.0
JUL20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,156.0,3261.0,394.0,66.0,82.0,133.0,25.0,27.0,4142.0
JUL20,Total,Number of nights in short-term/emergency accommodation,41446.0,84413.0,82994.0,20011.0,10073.0,8214.0,9514.0,4498.0,261163.0
JUL20,Total,Number of clients accommodated in short-term/emergency accommodation,2061.0,5232.0,3648.0,1689.0,582.0,470.0,388.0,426.0,14483.0
JUL20,Total,Number of clients who are homeless,10185.0,15371.0,7099.0,2505.0,2741.0,1525.0,1046.0,1076.0,41477.0
JUL20,Total,Number of clients who are at risk of homelessness,11783.0,14851.0,5045.0,3198.0,3618.0,724.0,799.0,1519.0,41478.0
JUN20,Female,Number of Indigenous clients,3950.0,2155.0,2716.0,1629.0,1119.0,194.0,167.0,1675.0,13570.0
JUN20,Female,Number of clients who have experienced family and domestic violence,5994.0,11412.0,2683.0,2015.0,1504.0,401.0,520.0,817.0,25302.0
JUN20,Female,Number of clients with a current mental health issue,5005.0,6075.0,2023.0,1136.0,1205.0,617.0,407.0,167.0,16622.0
JUN20,Female,Number of clients with problematic drug or alcohol issues,971.0,1368.0,501.0,408.0,285.0,102.0,100.0,112.0,3846.0
JUN20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,114.0,1365.0,215.0,77.0,69.0,80.0,18.0,24.0,1962.0
JUN20,Female,Number of nights in short-term/emergency accommodation,21768.0,37242.0,43250.0,10390.0,5242.0,4151.0,5052.0,2389.0,129484.0
JUN20,Female,Number of clients accommodated in short-term/emergency accommodation,1126.0,2336.0,1980.0,979.0,283.0,248.0,195.0,309.0,7453.0
JUN20,Female,Number of clients who are homeless,5759.0,8089.0,3983.0,1409.0,1569.0,779.0,603.0,626.0,22776.0
JUN20,Female,Number of clients who are at risk of homelessness,7426.0,9976.0,3198.0,2209.0,2309.0,462.0,460.0,1087.0,27085.0
JUN20,Male,Number of Indigenous clients,2784.0,1377.0,1721.0,933.0,709.0,138.0,135.0,909.0,8696.0
JUN20,Male,Number of clients who have experienced family and domestic violence,2112.0,3152.0,901.0,535.0,297.0,127.0,241.0,219.0,7577.0
JUN20,Male,Number of clients with a current mental health issue,2972.0,3844.0,1372.0,599.0,728.0,494.0,258.0,118.0,10376.0
JUN20,Male,Number of clients with problematic drug or alcohol issues,1066.0,1663.0,551.0,379.0,364.0,158.0,103.0,112.0,4391.0
JUN20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,58.0,1799.0,225.0,11.0,20.0,60.0,11.0,3.0,2187.0
JUN20,Male,Number of nights in short-term/emergency accommodation,17016.0,43352.0,34985.0,8407.0,4318.0,3200.0,3691.0,1816.0,116785.0
JUN20,Male,Number of clients accommodated in short-term/emergency accommodation,863.0,2793.0,1630.0,667.0,259.0,216.0,180.0,110.0,6711.0
JUN20,Male,Number of clients who are homeless,4648.0,7132.0,3166.0,1098.0,1313.0,716.0,474.0,511.0,19025.0
JUN20,Male,Number of clients who are at risk of homelessness,4518.0,5204.0,1974.0,1056.0,1204.0,289.0,365.0,477.0,15078.0
JUN20,Total,Number of Indigenous clients,6734.0,3532.0,4437.0,2562.0,1828.0,332.0,302.0,2584.0,22266.0
JUN20,Total,Number of clients who have experienced family and domestic violence,8106.0,14564.0,3584.0,2550.0,1801.0,528.0,761.0,1036.0,32879.0
JUN20,Total,Number of clients with a current mental health issue,7977.0,9919.0,3395.0,1735.0,1933.0,1111.0,665.0,285.0,26998.0
JUN20,Total,Number of clients with problematic drug or alcohol issues,2037.0,3031.0,1052.0,787.0,649.0,260.0,203.0,224.0,8237.0
JUN20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,172.0,3164.0,440.0,88.0,89.0,140.0,29.0,27.0,4149.0
JUN20,Total,Number of nights in short-term/emergency accommodation,38784.0,80594.0,78235.0,18797.0,9560.0,7351.0,8743.0,4205.0,246269.0
JUN20,Total,Number of clients accommodated in short-term/emergency accommodation,1989.0,5129.0,3610.0,1646.0,542.0,464.0,375.0,419.0,14164.0
JUN20,Total,Number of clients who are homeless,10407.0,15221.0,7149.0,2507.0,2882.0,1495.0,1077.0,1137.0,41801.0
JUN20,Total,Number of clients who are at risk of homelessness,11944.0,15180.0,5172.0,3265.0,3513.0,751.0,825.0,1564.0,42163.0
MAY20,Female,Number of Indigenous clients,3940.0,2154.0,2621.0,1519.0,1090.0,190.0,157.0,1703.0,13343.0
MAY20,Female,Number of clients who have experienced family and domestic violence,5867.0,11107.0,2657.0,2043.0,1485.0,390.0,514.0,702.0,24718.0
MAY20,Female,Number of clients with a current mental health issue,4900.0,6049.0,1976.0,1104.0,1175.0,602.0,410.0,167.0,16367.0
MAY20,Female,Number of clients with problematic drug or alcohol issues,951.0,1335.0,453.0,411.0,276.0,99.0,106.0,95.0,3723.0
MAY20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,102.0,1286.0,237.0,58.0,69.0,77.0,24.0,15.0,1868.0
MAY20,Female,Number of nights in short-term/emergency accommodation,22250.0,36025.0,44385.0,10564.0,4736.0,4266.0,5327.0,1958.0,129511.0
MAY20,Female,Number of clients accommodated in short-term/emergency accommodation,1102.0,2320.0,1991.0,893.0,297.0,238.0,192.0,243.0,7274.0
MAY20,Female,Number of clients who are homeless,5668.0,8081.0,3836.0,1392.0,1553.0,776.0,596.0,596.0,22462.0
MAY20,Female,Number of clients who are at risk of homelessness,7323.0,9934.0,3180.0,2153.0,2196.0,468.0,453.0,1011.0,26672.0
MAY20,Male,Number of Indigenous clients,2623.0,1317.0,1614.0,817.0,661.0,140.0,137.0,965.0,8264.0
MAY20,Male,Number of clients who have experienced family and domestic violence,2031.0,3110.0,881.0,524.0,291.0,110.0,232.0,207.0,7379.0
MAY20,Male,Number of clients with a current mental health issue,2833.0,3749.0,1291.0,549.0,674.0,473.0,259.0,110.0,9923.0
MAY20,Male,Number of clients with problematic drug or alcohol issues,1038.0,1607.0,510.0,363.0,354.0,149.0,100.0,110.0,4227.0
MAY20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,45.0,1822.0,213.0,15.0,16.0,58.0,17.0,1.0,2187.0
MAY20,Male,Number of nights in short-term/emergency accommodation,17262.0,44692.0,34191.0,8059.0,3815.0,3211.0,3751.0,1501.0,116482.0
MAY20,Male,Number of clients accommodated in short-term/emergency accommodation,818.0,2876.0,1589.0,581.0,234.0,201.0,164.0,108.0,6567.0
MAY20,Male,Number of clients who are homeless,4622.0,7119.0,2991.0,1059.0,1270.0,703.0,475.0,482.0,18678.0
MAY20,Male,Number of clients who are at risk of homelessness,4312.0,5228.0,1959.0,935.0,1134.0,299.0,348.0,454.0,14650.0
MAY20,Total,Number of Indigenous clients,6563.0,3471.0,4235.0,2336.0,1751.0,330.0,294.0,2668.0,21607.0
MAY20,Total,Number of clients who have experienced family and domestic violence,7898.0,14217.0,3538.0,2567.0,1776.0,500.0,746.0,909.0,32097.0
MAY20,Total,Number of clients with a current mental health issue,7733.0,9798.0,3267.0,1653.0,1849.0,1075.0,669.0,277.0,26290.0
MAY20,Total,Number of clients with problematic drug or alcohol issues,1989.0,2942.0,963.0,774.0,630.0,248.0,206.0,205.0,7950.0
MAY20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,147.0,3108.0,450.0,73.0,85.0,135.0,41.0,16.0,4055.0
MAY20,Total,Number of nights in short-term/emergency accommodation,39512.0,80717.0,78576.0,18623.0,8551.0,7477.0,9078.0,3459.0,245993.0
MAY20,Total,Number of clients accommodated in short-term/emergency accommodation,1920.0,5196.0,3580.0,1474.0,531.0,439.0,356.0,351.0,13841.0
MAY20,Total,Number of clients who are homeless,10290.0,15200.0,6827.0,2451.0,2823.0,1479.0,1071.0,1078.0,41140.0
MAY20,Total,Number of clients who are at risk of homelessness,11635.0,15162.0,5139.0,3088.0,3330.0,767.0,801.0,1465.0,41322.0
APR20,Female,Number of Indigenous clients,3908.0,2143.0,2578.0,1391.0,1046.0,186.0,157.0,1712.0,13089.0
APR20,Female,Number of clients who have experienced family and domestic violence,5750.0,11041.0,2608.0,1960.0,1482.0,390.0,507.0,715.0,24414.0
APR20,Female,Number of clients with a current mental health issue,4778.0,5815.0,1900.0,1106.0,1183.0,597.0,401.0,180.0,15944.0
APR20,Female,Number of clients with problematic drug or alcohol issues,931.0,1199.0,419.0,402.0,246.0,91.0,96.0,96.0,3478.0
APR20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,128.0,1188.0,214.0,78.0,38.0,44.0,26.0,9.0,1723.0
APR20,Female,Number of nights in short-term/emergency accommodation,21864.0,30425.0,42363.0,9729.0,4174.0,4034.0,4895.0,1978.0,119462.0
APR20,Female,Number of clients accommodated in short-term/emergency accommodation,1116.0,2123.0,1917.0,798.0,264.0,221.0,189.0,247.0,6872.0
APR20,Female,Number of clients who are homeless,5548.0,7909.0,3733.0,1355.0,1502.0,776.0,568.0,558.0,21904.0
APR20,Female,Number of clients who are at risk of homelessness,7470.0,10207.0,3314.0,2071.0,2216.0,455.0,467.0,1070.0,27231.0
APR20,Male,Number of Indigenous clients,2587.0,1312.0,1557.0,747.0,607.0,148.0,135.0,992.0,8081.0
APR20,Male,Number of clients who have experienced family and domestic violence,2063.0,3039.0,891.0,494.0,265.0,115.0,237.0,220.0,7322.0
APR20,Male,Number of clients with a current mental health issue,2841.0,3688.0,1188.0,522.0,654.0,482.0,247.0,127.0,9735.0
APR20,Male,Number of clients with problematic drug or alcohol issues,1025.0,1553.0,440.0,326.0,335.0,164.0,96.0,110.0,4045.0
APR20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,45.0,1634.0,222.0,12.0,16.0,47.0,12.0,0.0,1988.0
APR20,Male,Number of nights in short-term/emergency accommodation,17020.0,36080.0,33956.0,7492.0,3468.0,3050.0,3321.0,1399.0,105786.0
APR20,Male,Number of clients accommodated in short-term/emergency accommodation,848.0,2557.0,1628.0,519.0,204.0,195.0,140.0,96.0,6184.0
APR20,Male,Number of clients who are homeless,4546.0,6853.0,2920.0,1036.0,1131.0,722.0,459.0,468.0,18099.0
APR20,Male,Number of clients who are at risk of homelessness,4396.0,5367.0,1975.0,840.0,1194.0,291.0,368.0,508.0,14927.0
APR20,Total,Number of Indigenous clients,6495.0,3455.0,4135.0,2138.0,1653.0,334.0,292.0,2704.0,21170.0
APR20,Total,Number of clients who have experienced family and domestic violence,7813.0,14080.0,3499.0,2454.0,1747.0,505.0,744.0,935.0,31736.0
APR20,Total,Number of clients with a current mental health issue,7619.0,9503.0,3088.0,1628.0,1837.0,1079.0,648.0,307.0,25679.0
APR20,Total,Number of clients with problematic drug or alcohol issues,1956.0,2752.0,859.0,728.0,581.0,255.0,192.0,206.0,7523.0
APR20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,173.0,2822.0,436.0,90.0,54.0,91.0,38.0,9.0,3711.0
APR20,Total,Number of nights in short-term/emergency accommodation,38884.0,66505.0,76319.0,17221.0,7642.0,7084.0,8216.0,3377.0,225248.0
APR20,Total,Number of clients accommodated in short-term/emergency accommodation,1964.0,4680.0,3545.0,1317.0,468.0,416.0,329.0,343.0,13056.0
APR20,Total,Number of clients who are homeless,10094.0,14762.0,6653.0,2391.0,2633.0,1498.0,1027.0,1026.0,40003.0
APR20,Total,Number of clients who are at risk of homelessness,11866.0,15574.0,5289.0,2911.0,3410.0,746.0,835.0,1578.0,42158.0
MAR20,Female,Number of Indigenous clients,4227.0,2210.0,2728.0,1691.0,1050.0,208.0,170.0,1768.0,14005.0
MAR20,Female,Number of clients who have experienced family and domestic violence,5986.0,11596.0,2876.0,2060.0,1495.0,388.0,483.0,800.0,25627.0
MAR20,Female,Number of clients with a current mental health issue,4938.0,6065.0,1959.0,1157.0,1205.0,633.0,411.0,201.0,16548.0
MAR20,Female,Number of clients with problematic drug or alcohol issues,970.0,1150.0,405.0,444.0,245.0,98.0,95.0,105.0,3510.0
MAR20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,142.0,908.0,144.0,67.0,75.0,63.0,23.0,30.0,1451.0
MAR20,Female,Number of nights in short-term/emergency accommodation,27574.0,25876.0,44407.0,11877.0,3924.0,4539.0,5102.0,3294.0,126593.0
MAR20,Female,Number of clients accommodated in short-term/emergency accommodation,1354.0,1851.0,1991.0,1067.0,226.0,251.0,192.0,371.0,7293.0
MAR20,Female,Number of clients who are homeless,5755.0,8028.0,3806.0,1451.0,1530.0,810.0,569.0,625.0,22526.0
MAR20,Female,Number of clients who are at risk of homelessness,7979.0,10849.0,3642.0,2360.0,2282.0,499.0,468.0,1120.0,29140.0
MAR20,Male,Number of Indigenous clients,2732.0,1310.0,1622.0,849.0,625.0,158.0,123.0,934.0,8348.0
MAR20,Male,Number of clients who have experienced family and domestic violence,2070.0,3080.0,912.0,538.0,268.0,115.0,216.0,218.0,7413.0
MAR20,Male,Number of clients with a current mental health issue,2896.0,3660.0,1146.0,566.0,653.0,503.0,245.0,128.0,9785.0
MAR20,Male,Number of clients with problematic drug or alcohol issues,1043.0,1414.0,450.0,345.0,335.0,155.0,93.0,127.0,3960.0
MAR20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,63.0,905.0,61.0,11.0,14.0,35.0,9.0,3.0,1100.0
MAR20,Male,Number of nights in short-term/emergency accommodation,21932.0,22013.0,36809.0,8896.0,3742.0,3176.0,3310.0,1837.0,101715.0
MAR20,Male,Number of clients accommodated in short-term/emergency accommodation,1136.0,1760.0,1705.0,645.0,199.0,196.0,126.0,135.0,5896.0
MAR20,Male,Number of clients who are homeless,4630.0,6481.0,2698.0,1093.0,1104.0,693.0,463.0,484.0,17617.0
MAR20,Male,Number of clients who are at risk of homelessness,4671.0,5596.0,2280.0,981.0,1297.0,356.0,336.0,561.0,16066.0
MAR20,Total,Number of Indigenous clients,6959.0,3520.0,4350.0,2540.0,1675.0,366.0,293.0,2702.0,22353.0
MAR20,Total,Number of clients who have experienced family and domestic violence,8056.0,14676.0,3788.0,2598.0,1763.0,503.0,699.0,1018.0,33040.0
MAR20,Total,Number of clients with a current mental health issue,7834.0,9725.0,3105.0,1723.0,1858.0,1136.0,656.0,329.0,26333.0
MAR20,Total,Number of clients with problematic drug or alcohol issues,2013.0,2564.0,855.0,789.0,580.0,253.0,188.0,232.0,7470.0
MAR20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,205.0,1813.0,205.0,78.0,89.0,98.0,32.0,33.0,2551.0
MAR20,Total,Number of nights in short-term/emergency accommodation,49506.0,47889.0,81216.0,20773.0,7666.0,7715.0,8412.0,5131.0,228308.0
MAR20,Total,Number of clients accommodated in short-term/emergency accommodation,2490.0,3611.0,3696.0,1712.0,425.0,447.0,318.0,506.0,13189.0
MAR20,Total,Number of clients who are homeless,10385.0,14509.0,6504.0,2544.0,2634.0,1503.0,1032.0,1109.0,40143.0
MAR20,Total,Number of clients who are at risk of homelessness,12650.0,16445.0,5922.0,3341.0,3579.0,855.0,804.0,1681.0,45206.0
FEB20,Female,Number of Indigenous clients,4209.0,2193.0,2792.0,1757.0,991.0,219.0,159.0,1726.0,14010.0
FEB20,Female,Number of clients who have experienced family and domestic violence,5929.0,11435.0,3062.0,2077.0,1522.0,394.0,442.0,778.0,25590.0
FEB20,Female,Number of clients with a current mental health issue,4811.0,6119.0,1930.0,1153.0,1145.0,648.0,373.0,172.0,16325.0
FEB20,Female,Number of clients with problematic drug or alcohol issues,997.0,1254.0,430.0,459.0,241.0,97.0,102.0,107.0,3681.0
FEB20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,126.0,893.0,164.0,77.0,68.0,74.0,20.0,15.0,1436.0
FEB20,Female,Number of nights in short-term/emergency accommodation,26700.0,24900.0,41341.0,11276.0,4165.0,4378.0,4546.0,3173.0,120479.0
FEB20,Female,Number of clients accommodated in short-term/emergency accommodation,1422.0,1895.0,1990.0,1155.0,263.0,250.0,183.0,407.0,7558.0
FEB20,Female,Number of clients who are homeless,5738.0,8044.0,4035.0,1506.0,1486.0,800.0,560.0,639.0,22760.0
