Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
JUN20,Female,Other,Unable to return home due to environmental reasons,259.0,308.0,128.0,81.0,118.0,23.0,64.0,27.0,1008.0
JUN20,Female,Other,Disengagement with school or other education and training,302.0,276.0,73.0,67.0,177.0,10.0,19.0,22.0,946.0
JUN20,Female,Other,Lack of family and/or community support,2707.0,3216.0,1781.0,872.0,406.0,429.0,387.0,310.0,10105.0
JUN20,Female,Other,Other (not elsewhere classified),873.0,1030.0,478.0,375.0,137.0,52.0,75.0,239.0,3259.0
JUN20,Female,COVID,COVID-19,476.0,1673.0,712.0,125.0,29.0,15.0,94.0,13.0,3136.0
JUN20,Female,Not stated,Not stated,144.0,105.0,5.0,4.0,0.0,0.0,1.0,123.0,382.0
JUN20,Female,Total,Total Clients,13572.0,20433.0,7330.0,3761.0,4003.0,1269.0,1082.0,1942.0,53297.0
JUN20,Male,Accommodation,Accommodation,5173.0,7461.0,3605.0,1127.0,1841.0,781.0,532.0,522.0,21012.0
JUN20,Male,Accommodation,Housing crisis (e.g. eviction),3083.0,4506.0,2088.0,535.0,1191.0,449.0,307.0,195.0,12342.0
JUN20,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2171.0,4278.0,1892.0,604.0,669.0,418.0,294.0,312.0,10625.0
JUN20,Male,Accommodation,Previous accommodation ended,1479.0,2531.0,1045.0,388.0,194.0,372.0,188.0,108.0,6303.0
JUN20,Male,Financial,Financial,4475.0,6915.0,2934.0,1066.0,825.0,520.0,508.0,356.0,17581.0
JUN20,Male,Financial,Financial difficulties,3084.0,5527.0,2290.0,768.0,492.0,361.0,349.0,258.0,13119.0
JUN20,Male,Financial,Housing affordability stress,2690.0,4033.0,1670.0,530.0,202.0,361.0,321.0,192.0,9995.0
JUN20,Male,Financial,Employment difficulties,699.0,890.0,295.0,123.0,81.0,38.0,90.0,99.0,2315.0
JUN20,Male,Financial,Unemployment,1349.0,1858.0,905.0,361.0,357.0,111.0,175.0,147.0,5262.0
JUN20,Male,Financial,Problematic gambling,60.0,34.0,18.0,7.0,7.0,2.0,1.0,4.0,133.0
JUN20,Male,Interpersonal,Interpersonal Relationships,3613.0,4923.0,1781.0,946.0,566.0,412.0,381.0,308.0,12917.0
JUN20,Male,Interpersonal,Time out from family/other situation,719.0,964.0,500.0,259.0,40.0,178.0,89.0,98.0,2845.0
JUN20,Male,Interpersonal,Relationship/family breakdown,2063.0,2267.0,992.0,463.0,277.0,247.0,280.0,92.0,6677.0
JUN20,Male,Interpersonal,Sexual abuse,61.0,89.0,25.0,18.0,10.0,3.0,11.0,3.0,220.0
JUN20,Male,Interpersonal,Family and domestic violence,1942.0,3031.0,852.0,505.0,283.0,111.0,220.0,193.0,7130.0
JUN20,Male,Interpersonal,Non-family violence,175.0,326.0,81.0,57.0,13.0,37.0,18.0,14.0,721.0
JUN20,Male,Health,Health,2509.0,3663.0,1368.0,711.0,844.0,436.0,288.0,189.0,10001.0
JUN20,Male,Health,Mental health issues,1787.0,2504.0,853.0,411.0,573.0,344.0,192.0,67.0,6729.0
JUN20,Male,Health,Medical issues,784.0,1353.0,536.0,227.0,280.0,150.0,111.0,71.0,3512.0
JUN20,Male,Health,Problematic drug or substance use,783.0,1266.0,354.0,250.0,231.0,88.0,65.0,43.0,3077.0
JUN20,Male,Health,Problematic alcohol use,364.0,432.0,181.0,137.0,118.0,59.0,44.0,63.0,1397.0
JUN20,Male,Other,Other,2984.0,4481.0,1720.0,1050.0,858.0,503.0,396.0,462.0,12447.0
JUN20,Male,Other,Transition from custodial arrangements,384.0,949.0,167.0,70.0,165.0,51.0,35.0,41.0,1862.0
JUN20,Male,Other,Transition from foster care and child safety residential placements,34.0,81.0,26.0,16.0,4.0,5.0,7.0,5.0,178.0
JUN20,Male,Other,Transition from other care arrangements,105.0,143.0,51.0,40.0,29.0,29.0,30.0,11.0,438.0
JUN20,Male,Other,Discrimination including racial discrimination,58.0,82.0,18.0,7.0,28.0,4.0,12.0,3.0,212.0
JUN20,Male,Other,Itinerant,380.0,883.0,161.0,146.0,269.0,130.0,8.0,82.0,2059.0
JUN20,Male,Other,Unable to return home due to environmental reasons,193.0,246.0,78.0,49.0,60.0,29.0,29.0,9.0,693.0
JUN20,Male,Other,Disengagement with school or other education and training,236.0,206.0,53.0,48.0,109.0,10.0,8.0,11.0,681.0
JUN20,Male,Other,Lack of family and/or community support,1689.0,2399.0,1147.0,558.0,277.0,351.0,208.0,200.0,6827.0
JUN20,Male,Other,Other (not elsewhere classified),594.0,791.0,371.0,325.0,82.0,39.0,127.0,157.0,2486.0
JUN20,Male,COVID,COVID-19,383.0,1845.0,468.0,74.0,24.0,19.0,44.0,22.0,2879.0
JUN20,Male,Not stated,Not stated,250.0,74.0,3.0,3.0,0.0,1.0,4.0,140.0,474.0
JUN20,Male,Total,Total Clients,9491.0,12840.0,5260.0,2304.0,2632.0,1036.0,877.0,1149.0,35527.0
JUN20,Total,Accommodation,Accommodation,11794.0,16166.0,8109.0,2530.0,4383.0,1708.0,1230.0,1301.0,47164.0
JUN20,Total,Accommodation,Housing crisis (e.g. eviction),7177.0,9710.0,4776.0,1285.0,2876.0,975.0,672.0,544.0,27994.0
JUN20,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4808.0,9035.0,4266.0,1332.0,1514.0,882.0,705.0,758.0,23277.0
JUN20,Total,Accommodation,Previous accommodation ended,3330.0,5248.0,2440.0,799.0,484.0,796.0,445.0,253.0,13789.0
JUN20,Total,Financial,Financial,10492.0,15929.0,6901.0,2452.0,1835.0,1151.0,1218.0,826.0,40764.0
JUN20,Total,Financial,Financial difficulties,7351.0,12769.0,5384.0,1800.0,1169.0,813.0,886.0,582.0,30735.0
JUN20,Total,Financial,Housing affordability stress,6370.0,9398.0,4020.0,1242.0,527.0,822.0,809.0,440.0,23614.0
JUN20,Total,Financial,Employment difficulties,1465.0,1807.0,580.0,234.0,184.0,69.0,208.0,150.0,4697.0
JUN20,Total,Financial,Unemployment,2690.0,3720.0,1913.0,784.0,667.0,232.0,349.0,260.0,10614.0
JUN20,Total,Financial,Problematic gambling,83.0,50.0,34.0,10.0,10.0,4.0,2.0,8.0,201.0
JUN20,Total,Interpersonal,Interpersonal Relationships,11391.0,18142.0,5556.0,3375.0,2403.0,1075.0,1060.0,1219.0,44159.0
JUN20,Total,Interpersonal,Time out from family/other situation,2025.0,2365.0,1353.0,724.0,111.0,400.0,273.0,274.0,7521.0
JUN20,Total,Interpersonal,Relationship/family breakdown,5773.0,6014.0,2793.0,1473.0,720.0,600.0,770.0,280.0,18411.0
JUN20,Total,Interpersonal,Sexual abuse,376.0,559.0,171.0,216.0,63.0,29.0,34.0,29.0,1477.0
JUN20,Total,Interpersonal,Family and domestic violence,7531.0,14187.0,3391.0,2454.0,1703.0,479.0,692.0,938.0,31328.0
JUN20,Total,Interpersonal,Non-family violence,456.0,829.0,225.0,166.0,39.0,90.0,59.0,52.0,1916.0
JUN20,Total,Health,Health,5742.0,7943.0,3078.0,1671.0,1885.0,904.0,677.0,401.0,22286.0
JUN20,Total,Health,Mental health issues,4410.0,5793.0,2032.0,1044.0,1384.0,739.0,489.0,126.0,16010.0
JUN20,Total,Health,Medical issues,1662.0,2815.0,1216.0,536.0,585.0,301.0,245.0,164.0,7524.0
JUN20,Total,Health,Problematic drug or substance use,1483.0,2254.0,677.0,534.0,410.0,146.0,141.0,80.0,5722.0
JUN20,Total,Health,Problematic alcohol use,627.0,682.0,329.0,272.0,189.0,85.0,68.0,130.0,2381.0
JUN20,Total,Other,Other,6992.0,9327.0,4056.0,2437.0,1788.0,1049.0,885.0,1075.0,27594.0
JUN20,Total,Other,Transition from custodial arrangements,578.0,1224.0,224.0,107.0,215.0,66.0,55.0,47.0,2516.0
JUN20,Total,Other,Transition from foster care and child safety residential placements,62.0,187.0,50.0,36.0,12.0,14.0,10.0,20.0,391.0
JUN20,Total,Other,Transition from other care arrangements,224.0,308.0,82.0,87.0,54.0,47.0,42.0,23.0,867.0
JUN20,Total,Other,Discrimination including racial discrimination,148.0,178.0,50.0,21.0,66.0,8.0,33.0,4.0,508.0
JUN20,Total,Other,Itinerant,702.0,1408.0,294.0,250.0,459.0,224.0,13.0,141.0,3491.0
JUN20,Total,Other,Unable to return home due to environmental reasons,452.0,554.0,206.0,130.0,178.0,52.0,93.0,36.0,1701.0
JUN20,Total,Other,Disengagement with school or other education and training,538.0,482.0,126.0,115.0,286.0,20.0,27.0,33.0,1627.0
JUN20,Total,Other,Lack of family and/or community support,4396.0,5615.0,2928.0,1430.0,683.0,780.0,595.0,510.0,16932.0
JUN20,Total,Other,Other (not elsewhere classified),1467.0,1821.0,849.0,700.0,219.0,91.0,202.0,396.0,5745.0
JUN20,Total,COVID,COVID-19,859.0,3518.0,1180.0,199.0,53.0,34.0,138.0,35.0,6015.0
JUN20,Total,Not stated,Not stated,394.0,179.0,8.0,7.0,0.0,1.0,5.0,263.0,856.0
JUN20,Total,Total,Total Clients,23063.0,33273.0,12590.0,6065.0,6635.0,2305.0,1959.0,3091.0,88824.0
MAY20,Female,Accommodation,Accommodation,6616.0,8782.0,4334.0,1411.0,2476.0,945.0,703.0,753.0,25992.0
MAY20,Female,Accommodation,Housing crisis (e.g. eviction),4107.0,5316.0,2581.0,717.0,1623.0,550.0,363.0,348.0,15597.0
MAY20,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2642.0,4720.0,2289.0,734.0,846.0,475.0,413.0,433.0,12540.0
MAY20,Female,Accommodation,Previous accommodation ended,1847.0,2733.0,1323.0,453.0,265.0,431.0,269.0,148.0,7465.0
MAY20,Female,Financial,Financial,6084.0,9142.0,3921.0,1344.0,1057.0,653.0,706.0,462.0,23345.0
MAY20,Female,Financial,Financial difficulties,4401.0,7427.0,3087.0,996.0,744.0,466.0,541.0,318.0,17965.0
MAY20,Female,Financial,Housing affordability stress,3654.0,5475.0,2324.0,703.0,343.0,476.0,473.0,251.0,13689.0
MAY20,Female,Financial,Employment difficulties,770.0,1037.0,288.0,115.0,118.0,32.0,124.0,54.0,2538.0
MAY20,Female,Financial,Unemployment,1321.0,1873.0,1046.0,408.0,327.0,128.0,190.0,105.0,5397.0
MAY20,Female,Financial,Problematic gambling,20.0,21.0,23.0,4.0,3.0,2.0,1.0,3.0,77.0
MAY20,Female,Interpersonal,Interpersonal Relationships,7524.0,12889.0,3713.0,2455.0,1807.0,667.0,678.0,823.0,30500.0
MAY20,Female,Interpersonal,Time out from family/other situation,1297.0,1411.0,814.0,439.0,70.0,225.0,197.0,161.0,4612.0
MAY20,Female,Interpersonal,Relationship/family breakdown,3599.0,3690.0,1731.0,1007.0,431.0,345.0,482.0,175.0,11454.0
MAY20,Female,Interpersonal,Sexual abuse,322.0,463.0,128.0,205.0,48.0,27.0,28.0,11.0,1231.0
MAY20,Female,Interpersonal,Family and domestic violence,5416.0,10868.0,2532.0,1972.0,1412.0,368.0,473.0,662.0,23661.0
MAY20,Female,Interpersonal,Non-family violence,284.0,491.0,142.0,92.0,19.0,52.0,39.0,42.0,1161.0
MAY20,Female,Health,Health,3139.0,4227.0,1650.0,932.0,1037.0,465.0,389.0,211.0,12041.0
MAY20,Female,Health,Mental health issues,2537.0,3237.0,1157.0,604.0,802.0,380.0,295.0,67.0,9072.0
MAY20,Female,Health,Medical issues,843.0,1480.0,638.0,300.0,317.0,162.0,138.0,97.0,3974.0
MAY20,Female,Health,Problematic drug or substance use,678.0,969.0,296.0,284.0,176.0,56.0,75.0,40.0,2574.0
MAY20,Female,Health,Problematic alcohol use,251.0,252.0,127.0,141.0,65.0,26.0,28.0,58.0,948.0
MAY20,Female,Other,Other,3921.0,4728.0,2331.0,1268.0,947.0,554.0,500.0,603.0,14844.0
MAY20,Female,Other,Transition from custodial arrangements,193.0,272.0,58.0,38.0,57.0,17.0,20.0,7.0,662.0
MAY20,Female,Other,Transition from foster care and child safety residential placements,38.0,121.0,28.0,17.0,6.0,7.0,4.0,20.0,241.0
MAY20,Female,Other,Transition from other care arrangements,120.0,168.0,35.0,39.0,23.0,18.0,13.0,15.0,431.0
MAY20,Female,Other,Discrimination including racial discrimination,73.0,82.0,29.0,13.0,34.0,6.0,21.0,1.0,259.0
MAY20,Female,Other,Itinerant,316.0,497.0,134.0,96.0,194.0,88.0,9.0,64.0,1398.0
MAY20,Female,Other,Unable to return home due to environmental reasons,269.0,286.0,112.0,82.0,132.0,25.0,67.0,26.0,999.0
MAY20,Female,Other,Disengagement with school or other education and training,285.0,282.0,74.0,60.0,173.0,12.0,23.0,29.0,938.0
MAY20,Female,Other,Lack of family and/or community support,2665.0,3143.0,1743.0,857.0,418.0,436.0,394.0,308.0,9959.0
MAY20,Female,Other,Other (not elsewhere classified),855.0,999.0,519.0,301.0,139.0,53.0,76.0,227.0,3169.0
MAY20,Female,COVID,COVID-19,490.0,1737.0,740.0,128.0,25.0,20.0,112.0,19.0,3271.0
MAY20,Female,Not stated,Not stated,155.0,113.0,8.0,2.0,0.0,0.0,1.0,274.0,549.0
MAY20,Female,Total,Total Clients,13364.0,20197.0,7167.0,3654.0,3924.0,1271.0,1079.0,1975.0,52537.0
MAY20,Male,Accommodation,Accommodation,5058.0,7532.0,3409.0,1084.0,1739.0,789.0,533.0,514.0,20615.0
MAY20,Male,Accommodation,Housing crisis (e.g. eviction),3044.0,4536.0,1963.0,501.0,1086.0,456.0,315.0,200.0,12084.0
MAY20,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2098.0,4279.0,1802.0,601.0,650.0,416.0,290.0,294.0,10409.0
MAY20,Male,Accommodation,Previous accommodation ended,1426.0,2561.0,976.0,397.0,176.0,378.0,192.0,118.0,6214.0
MAY20,Male,Financial,Financial,4361.0,7016.0,2887.0,989.0,770.0,520.0,507.0,352.0,17374.0
MAY20,Male,Financial,Financial difficulties,3061.0,5643.0,2257.0,685.0,460.0,374.0,360.0,253.0,13072.0
MAY20,Male,Financial,Housing affordability stress,2558.0,4078.0,1649.0,499.0,199.0,358.0,332.0,180.0,9849.0
MAY20,Male,Financial,Employment difficulties,669.0,998.0,282.0,126.0,84.0,36.0,94.0,97.0,2385.0
MAY20,Male,Financial,Unemployment,1262.0,1833.0,919.0,353.0,323.0,120.0,173.0,141.0,5118.0
MAY20,Male,Financial,Problematic gambling,53.0,32.0,21.0,6.0,8.0,3.0,1.0,3.0,127.0
MAY20,Male,Interpersonal,Interpersonal Relationships,3446.0,4814.0,1700.0,915.0,542.0,398.0,388.0,308.0,12497.0
MAY20,Male,Interpersonal,Time out from family/other situation,678.0,966.0,484.0,265.0,41.0,172.0,91.0,98.0,2794.0
MAY20,Male,Interpersonal,Relationship/family breakdown,2004.0,2213.0,923.0,443.0,269.0,237.0,288.0,96.0,6467.0
MAY20,Male,Interpersonal,Sexual abuse,57.0,78.0,24.0,18.0,11.0,3.0,13.0,2.0,206.0
MAY20,Male,Interpersonal,Family and domestic violence,1852.0,2987.0,836.0,488.0,274.0,104.0,213.0,186.0,6933.0
MAY20,Male,Interpersonal,Non-family violence,156.0,312.0,77.0,54.0,11.0,39.0,22.0,15.0,686.0
MAY20,Male,Health,Health,2430.0,3600.0,1283.0,644.0,805.0,409.0,293.0,189.0,9643.0
MAY20,Male,Health,Mental health issues,1729.0,2456.0,802.0,370.0,526.0,323.0,196.0,67.0,6463.0
MAY20,Male,Health,Medical issues,739.0,1314.0,466.0,201.0,261.0,143.0,118.0,73.0,3315.0
MAY20,Male,Health,Problematic drug or substance use,749.0,1223.0,342.0,244.0,232.0,85.0,62.0,46.0,2981.0
MAY20,Male,Health,Problematic alcohol use,351.0,416.0,135.0,128.0,126.0,53.0,41.0,61.0,1309.0
MAY20,Male,Other,Other,2928.0,4328.0,1705.0,934.0,805.0,498.0,417.0,438.0,12043.0
MAY20,Male,Other,Transition from custodial arrangements,389.0,916.0,158.0,74.0,170.0,44.0,38.0,44.0,1833.0
MAY20,Male,Other,Transition from foster care and child safety residential placements,30.0,81.0,22.0,15.0,5.0,4.0,6.0,5.0,168.0
MAY20,Male,Other,Transition from other care arrangements,93.0,147.0,43.0,35.0,28.0,33.0,23.0,8.0,410.0
MAY20,Male,Other,Discrimination including racial discrimination,54.0,85.0,18.0,10.0,23.0,6.0,13.0,3.0,212.0
MAY20,Male,Other,Itinerant,387.0,754.0,156.0,137.0,257.0,124.0,12.0,82.0,1906.0
MAY20,Male,Other,Unable to return home due to environmental reasons,189.0,233.0,65.0,54.0,59.0,31.0,34.0,11.0,676.0
MAY20,Male,Other,Disengagement with school or other education and training,224.0,198.0,47.0,47.0,98.0,7.0,9.0,12.0,642.0
MAY20,Male,Other,Lack of family and/or community support,1670.0,2341.0,1129.0,527.0,244.0,345.0,223.0,188.0,6663.0
MAY20,Male,Other,Other (not elsewhere classified),571.0,741.0,375.0,256.0,69.0,45.0,127.0,140.0,2323.0
MAY20,Male,COVID,COVID-19,423.0,1860.0,507.0,85.0,19.0,21.0,48.0,14.0,2976.0
MAY20,Male,Not stated,Not stated,263.0,83.0,6.0,3.0,0.0,1.0,4.0,226.0,583.0
MAY20,Male,Total,Total Clients,9251.0,12810.0,5062.0,2107.0,2523.0,1026.0,864.0,1203.0,34769.0
MAY20,Total,Accommodation,Accommodation,11674.0,16314.0,7743.0,2495.0,4215.0,1734.0,1236.0,1267.0,46607.0
MAY20,Total,Accommodation,Housing crisis (e.g. eviction),7151.0,9852.0,4544.0,1218.0,2709.0,1006.0,678.0,548.0,27681.0
MAY20,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4740.0,8999.0,4091.0,1335.0,1496.0,891.0,703.0,727.0,22949.0
MAY20,Total,Accommodation,Previous accommodation ended,3273.0,5294.0,2299.0,850.0,441.0,809.0,461.0,266.0,13679.0
MAY20,Total,Financial,Financial,10445.0,16158.0,6808.0,2333.0,1827.0,1173.0,1213.0,814.0,40719.0
MAY20,Total,Financial,Financial difficulties,7462.0,13070.0,5344.0,1681.0,1204.0,840.0,901.0,571.0,31037.0
MAY20,Total,Financial,Housing affordability stress,6212.0,9553.0,3973.0,1202.0,542.0,834.0,805.0,431.0,23538.0
MAY20,Total,Financial,Employment difficulties,1439.0,2035.0,570.0,241.0,202.0,68.0,218.0,151.0,4923.0
MAY20,Total,Financial,Unemployment,2583.0,3706.0,1965.0,761.0,650.0,248.0,363.0,246.0,10515.0
MAY20,Total,Financial,Problematic gambling,73.0,53.0,44.0,10.0,11.0,5.0,2.0,6.0,204.0
MAY20,Total,Interpersonal,Interpersonal Relationships,10970.0,17703.0,5413.0,3370.0,2349.0,1065.0,1066.0,1131.0,42997.0
MAY20,Total,Interpersonal,Time out from family/other situation,1975.0,2377.0,1298.0,704.0,111.0,397.0,288.0,259.0,7406.0
MAY20,Total,Interpersonal,Relationship/family breakdown,5603.0,5903.0,2654.0,1450.0,700.0,582.0,770.0,271.0,17921.0
MAY20,Total,Interpersonal,Sexual abuse,379.0,541.0,152.0,223.0,59.0,30.0,41.0,13.0,1437.0
MAY20,Total,Interpersonal,Family and domestic violence,7268.0,13855.0,3368.0,2460.0,1686.0,472.0,686.0,848.0,30594.0
MAY20,Total,Interpersonal,Non-family violence,440.0,803.0,219.0,146.0,30.0,91.0,61.0,57.0,1847.0
MAY20,Total,Health,Health,5569.0,7827.0,2933.0,1576.0,1842.0,874.0,682.0,400.0,21684.0
MAY20,Total,Health,Mental health issues,4266.0,5693.0,1959.0,974.0,1328.0,703.0,491.0,134.0,15535.0
MAY20,Total,Health,Medical issues,1582.0,2794.0,1104.0,501.0,578.0,305.0,256.0,170.0,7289.0
MAY20,Total,Health,Problematic drug or substance use,1427.0,2192.0,638.0,528.0,408.0,141.0,137.0,86.0,5555.0
MAY20,Total,Health,Problematic alcohol use,602.0,668.0,262.0,269.0,191.0,79.0,69.0,119.0,2257.0
MAY20,Total,Other,Other,6849.0,9056.0,4036.0,2202.0,1752.0,1052.0,917.0,1041.0,26887.0
MAY20,Total,Other,Transition from custodial arrangements,582.0,1188.0,216.0,112.0,227.0,61.0,58.0,51.0,2495.0
MAY20,Total,Other,Transition from foster care and child safety residential placements,68.0,202.0,50.0,32.0,11.0,11.0,10.0,25.0,409.0
MAY20,Total,Other,Transition from other care arrangements,213.0,315.0,78.0,74.0,51.0,51.0,36.0,23.0,841.0
MAY20,Total,Other,Discrimination including racial discrimination,127.0,167.0,47.0,23.0,57.0,12.0,34.0,4.0,471.0
MAY20,Total,Other,Itinerant,703.0,1251.0,290.0,233.0,451.0,212.0,21.0,146.0,3304.0
MAY20,Total,Other,Unable to return home due to environmental reasons,458.0,519.0,177.0,136.0,191.0,56.0,101.0,37.0,1675.0
MAY20,Total,Other,Disengagement with school or other education and training,509.0,480.0,121.0,107.0,271.0,19.0,32.0,41.0,1580.0
MAY20,Total,Other,Lack of family and/or community support,4335.0,5484.0,2872.0,1384.0,662.0,781.0,617.0,496.0,16622.0
MAY20,Total,Other,Other (not elsewhere classified),1426.0,1740.0,894.0,557.0,208.0,98.0,203.0,367.0,5492.0
MAY20,Total,COVID,COVID-19,913.0,3597.0,1247.0,213.0,44.0,41.0,160.0,33.0,6247.0
MAY20,Total,Not stated,Not stated,418.0,196.0,14.0,5.0,0.0,1.0,5.0,500.0,1132.0
MAY20,Total,Total,Total Clients,22615.0,33007.0,12229.0,5761.0,6447.0,2297.0,1943.0,3178.0,87306.0
APR20,Female,Accommodation,Accommodation,6615.0,8817.0,4233.0,1455.0,2494.0,944.0,694.0,768.0,25983.0
APR20,Female,Accommodation,Housing crisis (e.g. eviction),4179.0,5446.0,2476.0,771.0,1686.0,562.0,360.0,381.0,15851.0
APR20,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2542.0,4571.0,2210.0,709.0,788.0,460.0,375.0,447.0,12092.0
APR20,Female,Accommodation,Previous accommodation ended,1854.0,2522.0,1273.0,460.0,291.0,423.0,276.0,138.0,7229.0
APR20,Female,Financial,Financial,6121.0,9260.0,3934.0,1388.0,1099.0,658.0,699.0,471.0,23609.0
APR20,Female,Financial,Financial difficulties,4425.0,7604.0,3092.0,1039.0,791.0,467.0,534.0,327.0,18266.0
APR20,Female,Financial,Housing affordability stress,3651.0,5540.0,2446.0,744.0,364.0,482.0,476.0,253.0,13951.0
APR20,Female,Financial,Employment difficulties,742.0,1118.0,318.0,106.0,107.0,37.0,113.0,60.0,2601.0
APR20,Female,Financial,Unemployment,1351.0,1772.0,947.0,400.0,343.0,116.0,183.0,113.0,5224.0
APR20,Female,Financial,Problematic gambling,21.0,21.0,22.0,2.0,5.0,2.0,1.0,4.0,78.0
APR20,Female,Interpersonal,Interpersonal Relationships,7470.0,12818.0,3651.0,2351.0,1797.0,637.0,654.0,832.0,30162.0
APR20,Female,Interpersonal,Time out from family/other situation,1292.0,1386.0,781.0,377.0,90.0,211.0,182.0,172.0,4491.0
APR20,Female,Interpersonal,Relationship/family breakdown,3518.0,3654.0,1697.0,941.0,448.0,341.0,465.0,167.0,11224.0
APR20,Female,Interpersonal,Sexual abuse,292.0,446.0,127.0,198.0,57.0,24.0,34.0,17.0,1195.0
APR20,Female,Interpersonal,Family and domestic violence,5365.0,10813.0,2476.0,1894.0,1380.0,359.0,465.0,665.0,23382.0
APR20,Female,Interpersonal,Non-family violence,265.0,451.0,154.0,96.0,16.0,42.0,32.0,36.0,1092.0
APR20,Female,Health,Health,3070.0,4021.0,1597.0,892.0,1056.0,456.0,383.0,211.0,11679.0
APR20,Female,Health,Mental health issues,2470.0,3073.0,1077.0,586.0,818.0,371.0,291.0,74.0,8755.0
APR20,Female,Health,Medical issues,823.0,1405.0,639.0,281.0,341.0,175.0,138.0,93.0,3893.0
APR20,Female,Health,Problematic drug or substance use,655.0,859.0,258.0,261.0,155.0,48.0,75.0,35.0,2346.0
APR20,Female,Health,Problematic alcohol use,237.0,227.0,142.0,119.0,63.0,23.0,27.0,60.0,898.0
APR20,Female,Other,Other,3935.0,4705.0,2338.0,1160.0,931.0,547.0,497.0,593.0,14696.0
APR20,Female,Other,Transition from custodial arrangements,175.0,269.0,61.0,32.0,48.0,17.0,20.0,6.0,628.0
APR20,Female,Other,Transition from foster care and child safety residential placements,35.0,120.0,28.0,16.0,6.0,6.0,4.0,20.0,235.0
APR20,Female,Other,Transition from other care arrangements,134.0,154.0,36.0,38.0,28.0,17.0,15.0,14.0,435.0
APR20,Female,Other,Discrimination including racial discrimination,71.0,70.0,27.0,11.0,38.0,5.0,17.0,1.0,240.0
APR20,Female,Other,Itinerant,329.0,470.0,132.0,100.0,174.0,98.0,11.0,58.0,1370.0
APR20,Female,Other,Unable to return home due to environmental reasons,284.0,299.0,120.0,92.0,127.0,25.0,58.0,22.0,1027.0
APR20,Female,Other,Disengagement with school or other education and training,297.0,277.0,72.0,57.0,176.0,11.0,25.0,30.0,945.0
APR20,Female,Other,Lack of family and/or community support,2638.0,3078.0,1671.0,830.0,447.0,424.0,389.0,290.0,9763.0
APR20,Female,Other,Other (not elsewhere classified),868.0,1014.0,605.0,217.0,138.0,60.0,76.0,241.0,3218.0
APR20,Female,COVID,COVID-19,449.0,1492.0,582.0,210.0,43.0,32.0,96.0,14.0,2918.0
APR20,Female,Not stated,Not stated,185.0,117.0,5.0,3.0,0.0,0.0,1.0,242.0,552.0
APR20,Female,Total,Total Clients,13426.0,20466.0,7197.0,3521.0,3889.0,1257.0,1062.0,1978.0,52694.0
APR20,Male,Accommodation,Accommodation,4966.0,7380.0,3237.0,1066.0,1712.0,797.0,522.0,545.0,20187.0
APR20,Male,Accommodation,Housing crisis (e.g. eviction),3006.0,4517.0,1864.0,501.0,1081.0,462.0,299.0,236.0,11959.0
APR20,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2013.0,4093.0,1683.0,564.0,615.0,422.0,278.0,318.0,9967.0
APR20,Male,Accommodation,Previous accommodation ended,1425.0,2298.0,959.0,397.0,191.0,379.0,192.0,117.0,5954.0
APR20,Male,Financial,Financial,4425.0,7013.0,2882.0,950.0,798.0,552.0,500.0,371.0,17468.0
APR20,Male,Financial,Financial difficulties,3122.0,5665.0,2264.0,672.0,506.0,396.0,359.0,273.0,13247.0
APR20,Male,Financial,Housing affordability stress,2526.0,4007.0,1703.0,494.0,229.0,393.0,348.0,186.0,9881.0
APR20,Male,Financial,Employment difficulties,697.0,1085.0,312.0,126.0,88.0,37.0,92.0,109.0,2544.0
APR20,Male,Financial,Unemployment,1253.0,1821.0,859.0,344.0,345.0,130.0,154.0,153.0,5052.0
APR20,Male,Financial,Problematic gambling,55.0,28.0,17.0,4.0,8.0,2.0,1.0,2.0,117.0
APR20,Male,Interpersonal,Interpersonal Relationships,3480.0,4656.0,1693.0,876.0,529.0,395.0,370.0,319.0,12314.0
APR20,Male,Interpersonal,Time out from family/other situation,675.0,896.0,453.0,269.0,46.0,161.0,85.0,106.0,2691.0
APR20,Male,Interpersonal,Relationship/family breakdown,1991.0,2164.0,915.0,440.0,272.0,242.0,276.0,98.0,6394.0
APR20,Male,Interpersonal,Sexual abuse,49.0,79.0,28.0,17.0,7.0,4.0,13.0,3.0,200.0
APR20,Male,Interpersonal,Family and domestic violence,1893.0,2915.0,840.0,466.0,256.0,106.0,216.0,195.0,6886.0
APR20,Male,Interpersonal,Non-family violence,144.0,254.0,80.0,54.0,11.0,38.0,15.0,14.0,610.0
APR20,Male,Health,Health,2450.0,3510.0,1229.0,630.0,763.0,416.0,288.0,197.0,9472.0
APR20,Male,Health,Mental health issues,1751.0,2405.0,750.0,359.0,503.0,327.0,195.0,77.0,6361.0
APR20,Male,Health,Medical issues,726.0,1227.0,473.0,221.0,246.0,146.0,118.0,80.0,3235.0
APR20,Male,Health,Problematic drug or substance use,740.0,1183.0,293.0,221.0,214.0,96.0,62.0,44.0,2849.0
