MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Jun19,Financial,Financial,2019-06-30,11164.0,15353.0,6529.0,2707.0,1512.0,1314.0,816.0,837.0,40188.0
Jun19,Financial,Financial difficulties,2019-06-30,8118.0,12234.0,5061.0,2044.0,985.0,957.0,586.0,552.0,30506.0
Jun19,Financial,Housing affordability stress,2019-06-30,6497.0,9207.0,4087.0,1499.0,478.0,955.0,506.0,447.0,23665.0
Jun19,Financial,Problematic gambling,2019-06-30,109.0,56.0,50.0,11.0,21.0,4.0,4.0,6.0,261.0
Jun19,Financial,Unemployment,2019-06-30,2690.0,3140.0,1413.0,804.0,478.0,234.0,209.0,202.0,9166.0
Jun19,Health,Health,2019-06-30,5902.0,7375.0,2534.0,1589.0,1481.0,962.0,435.0,422.0,20669.0
Jun19,Health,Medical issues,2019-06-30,1803.0,2553.0,976.0,549.0,504.0,364.0,138.0,170.0,7050.0
Jun19,Health,Mental health issues,2019-06-30,4374.0,5460.0,1665.0,949.0,1021.0,747.0,330.0,128.0,14657.0
Jun19,Health,Problematic alcohol use,2019-06-30,632.0,614.0,281.0,233.0,147.0,88.0,45.0,152.0,2192.0
Jun19,Health,Problematic drug or substance use,2019-06-30,1518.0,1864.0,456.0,485.0,336.0,142.0,106.0,81.0,4985.0
Jun19,Interpersonal,Family and domestic violence,2019-06-30,7172.0,13484.0,3162.0,2668.0,1721.0,475.0,481.0,877.0,29978.0
Jun19,Interpersonal,Interpersonal relationships,2019-06-30,11111.0,17141.0,5052.0,3577.0,2288.0,1127.0,788.0,1242.0,42248.0
Jun19,Interpersonal,Non-family violence,2019-06-30,445.0,730.0,181.0,151.0,34.0,111.0,51.0,49.0,1752.0
Jun19,Interpersonal,Relationship/family breakdown,2019-06-30,5829.0,5620.0,2303.0,1498.0,545.0,678.0,565.0,326.0,17350.0
Jun19,Interpersonal,Sexual abuse,2019-06-30,394.0,528.0,171.0,195.0,53.0,36.0,41.0,26.0,1441.0
Jun19,Interpersonal,Time out from family/other situation,2019-06-30,2057.0,2156.0,1083.0,747.0,165.0,473.0,200.0,374.0,7254.0
Jun19,Not stated,Not stated,2019-06-30,498.0,174.0,12.0,30.0,0.0,7.0,4.0,165.0,888.0
Jun19,Other,Discrimination including racial discrimination,2019-06-30,179.0,164.0,40.0,32.0,65.0,7.0,10.0,1.0,498.0
Jun19,Other,Disengagement with school or other education and training,2019-06-30,700.0,490.0,129.0,96.0,230.0,13.0,19.0,40.0,1717.0
Jun19,Other,Itinerant,2019-06-30,655.0,1014.0,351.0,231.0,322.0,210.0,12.0,90.0,2884.0
Jun19,Other,Lack of family and/or community support,2019-06-30,4636.0,5227.0,2474.0,1418.0,503.0,805.0,441.0,460.0,15953.0
Jun19,Other,Other,2019-06-30,7354.0,8830.0,3939.0,2325.0,1342.0,1076.0,704.0,1178.0,26732.0
Jun19,Other,Other (not elsewhere classified),2019-06-30,1876.0,1986.0,1162.0,608.0,170.0,90.0,178.0,572.0,6641.0
Jun19,Other,Transition from custodial arrangements,2019-06-30,583.0,1176.0,163.0,116.0,170.0,70.0,51.0,72.0,2401.0
Jun19,Other,Transition from foster care and child safety residential placements,2019-06-30,72.0,165.0,59.0,43.0,15.0,12.0,7.0,30.0,403.0
Jun19,Other,Transition from other care arrangements,2019-06-30,237.0,286.0,88.0,76.0,49.0,63.0,30.0,41.0,870.0
Jun19,Other,Unable to return home due to environmental reasons,2019-06-30,520.0,451.0,192.0,175.0,109.0,53.0,53.0,46.0,1599.0
Jun19,Total,Total clients,2019-06-30,23361.0,32761.0,12224.0,6510.0,6155.0,2411.0,1563.0,3143.0,87942.0
Jun20,Accommodation,Accommodation,2020-06-30,11794.0,16167.0,8110.0,2530.0,4383.0,1708.0,1230.0,1302.0,47167.0
Jun20,Accommodation,Housing crisis (e.g. eviction),2020-06-30,7177.0,9710.0,4777.0,1285.0,2876.0,975.0,672.0,545.0,27996.0
Jun20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-06-30,4808.0,9036.0,4267.0,1332.0,1514.0,882.0,705.0,759.0,23280.0
Jun20,Accommodation,Previous accommodation ended,2020-06-30,3330.0,5248.0,2441.0,799.0,484.0,796.0,445.0,254.0,13791.0
Jun20,Covid,Covid-19,2020-06-30,859.0,3518.0,1180.0,199.0,53.0,34.0,138.0,35.0,6015.0
Jun20,Financial,Employment difficulties,2020-06-30,1465.0,1817.0,580.0,234.0,184.0,69.0,210.0,150.0,4709.0
Jun20,Financial,Financial,2020-06-30,10491.0,15930.0,6902.0,2452.0,1835.0,1151.0,1218.0,827.0,40766.0
Jun20,Financial,Financial difficulties,2020-06-30,7350.0,12767.0,5385.0,1800.0,1169.0,813.0,886.0,582.0,30733.0
Jun20,Financial,Housing affordability stress,2020-06-30,6370.0,9396.0,4020.0,1242.0,527.0,822.0,809.0,441.0,23613.0
Jun20,Financial,Problematic gambling,2020-06-30,83.0,50.0,34.0,10.0,10.0,4.0,2.0,8.0,201.0
Jun20,Financial,Unemployment,2020-06-30,2693.0,3731.0,1916.0,784.0,667.0,232.0,354.0,260.0,10636.0
Jun20,Health,Health,2020-06-30,5741.0,7943.0,3079.0,1671.0,1885.0,904.0,677.0,401.0,22286.0
Jun20,Health,Medical issues,2020-06-30,1661.0,2814.0,1217.0,536.0,585.0,301.0,245.0,165.0,7524.0
Jun20,Health,Mental health issues,2020-06-30,4409.0,5793.0,2032.0,1044.0,1384.0,739.0,489.0,126.0,16009.0
Jun20,Health,Problematic alcohol use,2020-06-30,627.0,680.0,329.0,272.0,189.0,85.0,68.0,130.0,2379.0
Jun20,Health,Problematic drug or substance use,2020-06-30,1483.0,2254.0,677.0,534.0,410.0,146.0,141.0,80.0,5722.0
Jun20,Interpersonal,Family and domestic violence,2020-06-30,7530.0,14186.0,3388.0,2454.0,1703.0,479.0,692.0,938.0,31323.0
Jun20,Interpersonal,Interpersonal relationships,2020-06-30,11390.0,18142.0,5554.0,3375.0,2403.0,1075.0,1060.0,1219.0,44156.0
Jun20,Interpersonal,Non-family violence,2020-06-30,456.0,829.0,225.0,166.0,39.0,90.0,59.0,52.0,1916.0
Jun20,Interpersonal,Relationship/family breakdown,2020-06-30,5773.0,6014.0,2792.0,1473.0,720.0,600.0,770.0,280.0,18410.0
Jun20,Interpersonal,Sexual abuse,2020-06-30,376.0,559.0,171.0,216.0,63.0,29.0,34.0,29.0,1477.0
Jun20,Interpersonal,Time out from family/other situation,2020-06-30,2025.0,2364.0,1353.0,724.0,111.0,400.0,273.0,274.0,7520.0
Jun20,Not stated,Not stated,2020-06-30,395.0,179.0,8.0,7.0,0.0,1.0,5.0,263.0,857.0
Jun20,Other,Discrimination including racial discrimination,2020-06-30,148.0,177.0,50.0,21.0,66.0,8.0,33.0,4.0,507.0
Jun20,Other,Disengagement with school or other education and training,2020-06-30,538.0,481.0,126.0,115.0,286.0,20.0,27.0,33.0,1626.0
Jun20,Other,Itinerant,2020-06-30,702.0,1408.0,294.0,250.0,459.0,224.0,13.0,141.0,3491.0
Jun20,Other,Lack of family and/or community support,2020-06-30,4396.0,5615.0,2928.0,1430.0,683.0,780.0,595.0,510.0,16932.0
Jun20,Other,Other,2020-06-30,6992.0,9332.0,4056.0,2437.0,1788.0,1049.0,885.0,1075.0,27599.0
Jun20,Other,Other (not elsewhere classified),2020-06-30,1467.0,1821.0,849.0,700.0,219.0,91.0,202.0,396.0,5745.0
Jun20,Other,Transition from custodial arrangements,2020-06-30,578.0,1228.0,224.0,107.0,215.0,66.0,55.0,47.0,2520.0
Jun20,Other,Transition from foster care and child safety residential placements,2020-06-30,62.0,188.0,51.0,36.0,12.0,14.0,10.0,20.0,393.0
Jun20,Other,Transition from other care arrangements,2020-06-30,224.0,309.0,82.0,87.0,54.0,47.0,42.0,23.0,868.0
Jun20,Other,Unable to return home due to environmental reasons,2020-06-30,452.0,554.0,206.0,130.0,178.0,52.0,93.0,36.0,1701.0
Jun20,Total,Total clients,2020-06-30,23063.0,33273.0,12589.0,6065.0,6635.0,2305.0,1959.0,3091.0,88823.0
Jun21,Accommodation,Accommodation,2021-06-30,13081.0,16921.0,8465.0,3039.0,4334.0,1881.0,1082.0,1194.0,49934.0
Jun21,Accommodation,Housing crisis (e.g. eviction),2021-06-30,8325.0,10513.0,5227.0,1598.0,2850.0,1067.0,634.0,477.0,30674.0
Jun21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-06-30,5146.0,8974.0,4321.0,1584.0,1521.0,966.0,572.0,705.0,23760.0
Jun21,Accommodation,Previous accommodation ended,2021-06-30,3342.0,5268.0,2536.0,975.0,546.0,794.0,409.0,275.0,14138.0
Jun21,Covid,Covid-19,2021-06-30,439.0,2753.0,400.0,124.0,1.0,2.0,59.0,11.0,3789.0
Jun21,Financial,Employment difficulties,2021-06-30,1200.0,1683.0,549.0,271.0,158.0,51.0,153.0,130.0,4195.0
Jun21,Financial,Financial,2021-06-30,11021.0,16674.0,7394.0,2859.0,1666.0,1335.0,1080.0,815.0,42807.0
Jun21,Financial,Financial difficulties,2021-06-30,7627.0,13355.0,5624.0,1996.0,934.0,879.0,769.0,533.0,31695.0
Jun21,Financial,Housing affordability stress,2021-06-30,6911.0,10053.0,4576.0,1637.0,483.0,1006.0,714.0,462.0,25825.0
Jun21,Financial,Problematic gambling,2021-06-30,87.0,58.0,35.0,7.0,20.0,5.0,8.0,11.0,231.0
Jun21,Financial,Unemployment,2021-06-30,2497.0,3659.0,1667.0,963.0,633.0,184.0,336.0,265.0,10198.0
Jun21,Health,Health,2021-06-30,6034.0,8165.0,3044.0,1900.0,1755.0,1018.0,656.0,382.0,22939.0
Jun21,Health,Medical issues,2021-06-30,1734.0,2898.0,1304.0,652.0,570.0,351.0,222.0,190.0,7919.0
Jun21,Health,Mental health issues,2021-06-30,4849.0,6189.0,2002.0,1103.0,1305.0,808.0,481.0,122.0,16848.0
Jun21,Health,Problematic alcohol use,2021-06-30,536.0,734.0,308.0,339.0,165.0,77.0,73.0,120.0,2352.0
Jun21,Health,Problematic drug or substance use,2021-06-30,1372.0,2355.0,547.0,532.0,367.0,122.0,185.0,53.0,5530.0
Jun21,Interpersonal,Family and domestic violence,2021-06-30,8077.0,14488.0,3789.0,2940.0,1617.0,541.0,677.0,1151.0,33234.0
Jun21,Interpersonal,Interpersonal relationships,2021-06-30,11947.0,18216.0,5771.0,3986.0,2300.0,1224.0,1019.0,1439.0,45845.0
Jun21,Interpersonal,Non-family violence,2021-06-30,426.0,703.0,224.0,131.0,34.0,96.0,69.0,43.0,1726.0
Jun21,Interpersonal,Relationship/family breakdown,2021-06-30,5727.0,5856.0,2618.0,1597.0,693.0,691.0,710.0,296.0,18175.0
Jun21,Interpersonal,Sexual abuse,2021-06-30,361.0,597.0,162.0,231.0,70.0,46.0,20.0,28.0,1515.0
Jun21,Interpersonal,Time out from family/other situation,2021-06-30,2187.0,2283.0,1359.0,755.0,105.0,432.0,231.0,261.0,7612.0
Jun21,Not stated,Not stated,2021-06-30,213.0,170.0,13.0,13.0,0.0,2.0,5.0,546.0,961.0
Jun21,Other,Discrimination including racial discrimination,2021-06-30,164.0,134.0,43.0,23.0,70.0,7.0,26.0,1.0,468.0
Jun21,Other,Disengagement with school or other education and training,2021-06-30,608.0,403.0,143.0,157.0,247.0,21.0,26.0,26.0,1631.0
Jun21,Other,Itinerant,2021-06-30,616.0,1217.0,307.0,260.0,401.0,157.0,29.0,80.0,3065.0
Jun21,Other,Lack of family and/or community support,2021-06-30,4425.0,5529.0,3103.0,1685.0,635.0,735.0,571.0,456.0,17130.0
Jun21,Other,Other,2021-06-30,7139.0,9440.0,4374.0,2643.0,1601.0,1097.0,876.0,906.0,28062.0
Jun21,Other,Other (not elsewhere classified),2021-06-30,1601.0,2151.0,1027.0,617.0,201.0,141.0,229.0,328.0,6293.0
Jun21,Other,Transition from custodial arrangements,2021-06-30,543.0,1240.0,170.0,121.0,221.0,102.0,42.0,50.0,2489.0
Jun21,Other,Transition from foster care and child safety residential placements,2021-06-30,71.0,161.0,80.0,38.0,17.0,9.0,11.0,28.0,415.0
Jun21,Other,Transition from other care arrangements,2021-06-30,258.0,316.0,96.0,74.0,36.0,65.0,37.0,28.0,910.0
Jun21,Other,Unable to return home due to environmental reasons,2021-06-30,431.0,432.0,144.0,158.0,152.0,51.0,68.0,25.0,1461.0
Jun21,Total,Total clients,2021-06-30,24716.0,34098.0,13961.0,7005.0,6360.0,2665.0,1824.0,3470.0,93946.0
Jun22,Accommodation,Accommodation,2022-06-30,12677.0,15989.0,8620.0,2957.0,4935.0,1985.0,1152.0,1308.0,49531.0
Jun22,Accommodation,Housing crisis (e.g. eviction),2022-06-30,8568.0,9878.0,5643.0,1600.0,3609.0,1097.0,670.0,484.0,31513.0
Jun22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-06-30,4705.0,8226.0,4198.0,1623.0,1225.0,1041.0,620.0,810.0,22417.0
Jun22,Accommodation,Previous accommodation ended,2022-06-30,3147.0,4647.0,2522.0,962.0,351.0,846.0,369.0,261.0,13096.0
Jun22,Covid,Covid-19,2022-06-30,432.0,1454.0,87.0,29.0,17.0,0.0,39.0,7.0,2065.0
Jun22,Financial,Employment difficulties,2022-06-30,1088.0,1473.0,527.0,372.0,158.0,52.0,127.0,147.0,3942.0
Jun22,Financial,Financial,2022-06-30,10973.0,15665.0,7594.0,2695.0,1660.0,1319.0,1172.0,896.0,41922.0
Jun22,Financial,Financial difficulties,2022-06-30,7492.0,11957.0,5348.0,1904.0,773.0,724.0,789.0,556.0,29513.0
Jun22,Financial,Housing affordability stress,2022-06-30,7132.0,9734.0,5182.0,1673.0,640.0,1061.0,805.0,579.0,26787.0
Jun22,Financial,Problematic gambling,2022-06-30,65.0,49.0,28.0,5.0,14.0,2.0,7.0,11.0,181.0
Jun22,Financial,Unemployment,2022-06-30,2205.0,3253.0,1440.0,842.0,566.0,171.0,283.0,266.0,9021.0
Jun22,Health,Health,2022-06-30,5540.0,7435.0,2879.0,1701.0,1658.0,949.0,665.0,318.0,21121.0
Jun22,Health,Medical issues,2022-06-30,1679.0,2557.0,1146.0,566.0,570.0,363.0,209.0,140.0,7225.0
Jun22,Health,Mental health issues,2022-06-30,4450.0,5679.0,2030.0,1018.0,1215.0,725.0,492.0,110.0,15703.0
Jun22,Health,Problematic alcohol use,2022-06-30,460.0,665.0,267.0,356.0,156.0,77.0,72.0,106.0,2156.0
Jun22,Health,Problematic drug or substance use,2022-06-30,1141.0,2093.0,489.0,356.0,320.0,113.0,160.0,47.0,4715.0
Jun22,Interpersonal,Family and domestic violence,2022-06-30,7416.0,13035.0,3601.0,2813.0,1333.0,512.0,664.0,1084.0,30393.0
Jun22,Interpersonal,Interpersonal relationships,2022-06-30,11008.0,16476.0,5368.0,3735.0,2101.0,1173.0,1024.0,1373.0,42172.0
Jun22,Interpersonal,Non-family violence,2022-06-30,418.0,624.0,221.0,114.0,38.0,99.0,59.0,31.0,1604.0
Jun22,Interpersonal,Relationship/family breakdown,2022-06-30,5428.0,5514.0,2440.0,1304.0,744.0,676.0,711.0,257.0,17064.0
Jun22,Interpersonal,Sexual abuse,2022-06-30,331.0,576.0,169.0,209.0,71.0,45.0,38.0,28.0,1465.0
Jun22,Interpersonal,Time out from family/other situation,2022-06-30,2112.0,2102.0,1197.0,756.0,97.0,403.0,236.0,282.0,7183.0
Jun22,Not stated,Not stated,2022-06-30,260.0,283.0,21.0,6.0,0.0,26.0,7.0,304.0,904.0
Jun22,Other,Discrimination including racial discrimination,2022-06-30,123.0,140.0,53.0,21.0,53.0,6.0,26.0,8.0,430.0
Jun22,Other,Disengagement with school or other education and training,2022-06-30,420.0,328.0,152.0,101.0,296.0,17.0,17.0,38.0,1369.0
Jun22,Other,Itinerant,2022-06-30,685.0,894.0,303.0,370.0,333.0,157.0,49.0,85.0,2875.0
Jun22,Other,Lack of family and/or community support,2022-06-30,4427.0,5075.0,3022.0,1304.0,536.0,733.0,474.0,458.0,16014.0
Jun22,Other,Other,2022-06-30,6818.0,8928.0,4402.0,2346.0,1448.0,1103.0,802.0,927.0,26747.0
Jun22,Other,Other (not elsewhere classified),2022-06-30,1430.0,2064.0,1204.0,618.0,160.0,169.0,195.0,324.0,6164.0
Jun22,Other,Transition from custodial arrangements,2022-06-30,452.0,1418.0,198.0,95.0,217.0,77.0,51.0,55.0,2563.0
Jun22,Other,Transition from foster care and child safety residential placements,2022-06-30,78.0,150.0,74.0,24.0,10.0,15.0,16.0,40.0,407.0
Jun22,Other,Transition from other care arrangements,2022-06-30,215.0,315.0,116.0,58.0,23.0,63.0,42.0,28.0,860.0
Jun22,Other,Unable to return home due to environmental reasons,2022-06-30,475.0,381.0,168.0,116.0,115.0,78.0,91.0,28.0,1452.0
Jun22,Total,Total clients,2022-06-30,23703.0,32533.0,13943.0,6733.0,6861.0,2768.0,1924.0,3335.0,91571.0
Jun23,Accommodation,Accommodation,2023-06-30,12918.0,16412.0,9969.0,3270.0,5145.0,1869.0,1197.0,1130.0,51808.0
Jun23,Accommodation,Housing crisis (e.g. eviction),2023-06-30,8692.0,10483.0,6463.0,1780.0,3703.0,1019.0,725.0,340.0,33154.0
Jun23,Accommodation,Inadequate or inappropriate dwelling conditions,2023-06-30,4698.0,8472.0,4828.0,1897.0,1285.0,995.0,660.0,790.0,23612.0
Jun23,Accommodation,Previous accommodation ended,2023-06-30,3343.0,4730.0,2896.0,993.0,477.0,770.0,328.0,175.0,13703.0
Jun23,Covid,Covid-19,2023-06-30,72.0,674.0,26.0,4.0,5.0,0.0,14.0,3.0,798.0
Jun23,Financial,Financial,2023-06-30,11689.0,16342.0,9079.0,3354.0,1694.0,1216.0,1148.0,761.0,45223.0
Jun23,Health,Health,2023-06-30,5696.0,7480.0,3230.0,1873.0,1634.0,871.0,659.0,359.0,21786.0
Jun23,Health,Medical issues,2023-06-30,1617.0,2560.0,1440.0,682.0,561.0,341.0,199.0,140.0,7537.0
Jun23,Health,Mental health issues,2023-06-30,4639.0,5612.0,2198.0,1255.0,1194.0,667.0,490.0,102.0,16148.0
Jun23,Health,Problematic alcohol use,2023-06-30,496.0,657.0,287.0,264.0,147.0,74.0,67.0,150.0,2140.0
Jun23,Health,Problematic drug or substance use,2023-06-30,1237.0,2139.0,480.0,403.0,317.0,121.0,181.0,72.0,4945.0
Jun23,Interpersonal,Family and domestic violence,2023-06-30,7426.0,13005.0,4189.0,3355.0,1451.0,474.0,599.0,1093.0,31564.0
Jun23,Interpersonal,Interpersonal relationships,2023-06-30,10836.0,16312.0,6202.0,4318.0,2168.0,1097.0,940.0,1349.0,43173.0
Jun23,Interpersonal,Non-family violence,2023-06-30,465.0,601.0,266.0,127.0,35.0,105.0,51.0,28.0,1678.0
Jun23,Interpersonal,Relationship/family breakdown,2023-06-30,5160.0,5322.0,2751.0,1535.0,729.0,656.0,649.0,233.0,17022.0
Jun23,Interpersonal,Sexual abuse,2023-06-30,329.0,567.0,196.0,224.0,72.0,33.0,30.0,28.0,1479.0
Jun23,Interpersonal,Time out from family/other situation,2023-06-30,1999.0,2142.0,1251.0,730.0,97.0,337.0,233.0,265.0,7053.0
Jun23,Not stated,Not stated,2023-06-30,266.0,233.0,121.0,25.0,0.0,31.0,4.0,365.0,1043.0
Jun23,Other,Other,2023-06-30,6680.0,9055.0,4880.0,2830.0,1522.0,974.0,751.0,784.0,27450.0
Jun23,Total,Total clients,2023-06-30,23626.0,32624.0,16221.0,7565.0,7175.0,2567.0,1926.0,3162.0,94664.0
Mar18,Accommodation,Accommodation,2018-03-31,12933.0,16352.0,7089.0,2313.0,4148.0,1717.0,1021.0,1499.0,46974.0
Mar18,Accommodation,Housing crisis (e.g. eviction),2018-03-31,9055.0,11530.0,4651.0,1308.0,2372.0,1216.0,660.0,808.0,31554.0
Mar18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-03-31,4728.0,7410.0,3276.0,1065.0,1638.0,783.0,439.0,857.0,20171.0
Mar18,Accommodation,Previous accommodation ended,2018-03-31,3755.0,4197.0,1954.0,784.0,446.0,754.0,358.0,203.0,12441.0
Mar18,Financial,Employment difficulties,2018-03-31,1114.0,1206.0,562.0,244.0,177.0,54.0,80.0,122.0,3558.0
Mar18,Financial,Financial,2018-03-31,10884.0,14118.0,6529.0,2549.0,1595.0,1042.0,856.0,955.0,38491.0
Mar18,Financial,Financial difficulties,2018-03-31,8037.0,11547.0,5104.0,1986.0,1038.0,759.0,593.0,690.0,29727.0
Mar18,Financial,Housing affordability stress,2018-03-31,6318.0,7693.0,4020.0,1228.0,528.0,732.0,553.0,468.0,21532.0
Mar18,Financial,Problematic gambling,2018-03-31,87.0,94.0,30.0,9.0,15.0,4.0,6.0,5.0,249.0
Mar18,Financial,Unemployment,2018-03-31,2510.0,2441.0,1464.0,643.0,485.0,204.0,161.0,170.0,8077.0
Mar18,Health,Health,2018-03-31,5789.0,6672.0,2557.0,1283.0,1509.0,833.0,493.0,482.0,19602.0
Mar18,Health,Medical issues,2018-03-31,1820.0,2342.0,1031.0,377.0,494.0,331.0,147.0,193.0,6734.0
Mar18,Health,Mental health issues,2018-03-31,4151.0,4791.0,1570.0,753.0,1010.0,610.0,350.0,158.0,13380.0
Mar18,Health,Problematic alcohol use,2018-03-31,779.0,611.0,388.0,230.0,197.0,86.0,60.0,187.0,2537.0
Mar18,Health,Problematic drug or substance use,2018-03-31,1509.0,1644.0,498.0,460.0,350.0,123.0,117.0,67.0,4766.0
Mar18,Interpersonal,Family and domestic violence,2018-03-31,7046.0,13662.0,3047.0,2494.0,1887.0,437.0,536.0,904.0,29940.0
Mar18,Interpersonal,Interpersonal relationships,2018-03-31,10996.0,17500.0,4885.0,3575.0,2538.0,1072.0,840.0,1166.0,42474.0
Mar18,Interpersonal,Non-family violence,2018-03-31,468.0,644.0,172.0,140.0,56.0,98.0,47.0,54.0,1679.0
Mar18,Interpersonal,Relationship/family breakdown,2018-03-31,5911.0,5572.0,2328.0,1466.0,675.0,613.0,616.0,322.0,17488.0
Mar18,Interpersonal,Sexual abuse,2018-03-31,408.0,495.0,135.0,180.0,61.0,19.0,20.0,33.0,1350.0
Mar18,Interpersonal,Time out from family/other situation,2018-03-31,2115.0,1890.0,1109.0,868.0,157.0,372.0,190.0,255.0,6953.0
Mar18,Not stated,Not stated,2018-03-31,263.0,166.0,10.0,122.0,0.0,0.0,6.0,14.0,581.0
Mar18,Other,Discrimination including racial discrimination,2018-03-31,110.0,132.0,32.0,16.0,90.0,1.0,6.0,4.0,391.0
Mar18,Other,Disengagement with school or other education and training,2018-03-31,634.0,514.0,107.0,128.0,273.0,18.0,32.0,100.0,1806.0
Mar18,Other,Itinerant,2018-03-31,634.0,782.0,379.0,79.0,365.0,236.0,8.0,58.0,2538.0
Mar18,Other,Lack of family and/or community support,2018-03-31,4839.0,4809.0,2522.0,1135.0,579.0,652.0,402.0,545.0,15476.0
Mar18,Other,Other,2018-03-31,7429.0,8981.0,3793.0,1808.0,1597.0,990.0,696.0,1078.0,26340.0
Mar18,Other,Other (not elsewhere classified),2018-03-31,1688.0,3130.0,952.0,516.0,252.0,130.0,176.0,467.0,7310.0
Mar18,Other,Transition from custodial arrangements,2018-03-31,579.0,914.0,138.0,79.0,214.0,72.0,51.0,82.0,2129.0
Mar18,Other,Transition from foster care and child safety residential placements,2018-03-31,111.0,179.0,60.0,38.0,12.0,21.0,10.0,42.0,472.0
Mar18,Other,Transition from other care arrangements,2018-03-31,254.0,261.0,76.0,83.0,62.0,43.0,41.0,16.0,836.0
Mar18,Other,Unable to return home due to environmental reasons,2018-03-31,529.0,423.0,181.0,161.0,133.0,44.0,65.0,30.0,1565.0
Mar18,Total,Total clients,2018-03-31,23297.0,32966.0,11855.0,6164.0,6595.0,2219.0,1654.0,3003.0,87522.0
Mar19,Accommodation,Accommodation,2019-03-31,12858.0,16570.0,7457.0,2749.0,4335.0,1871.0,1002.0,1456.0,48191.0
Mar19,Accommodation,Housing crisis (e.g. eviction),2019-03-31,8570.0,10971.0,4625.0,1639.0,2586.0,1182.0,624.0,610.0,30762.0
Mar19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-03-31,4833.0,8021.0,3608.0,1272.0,1600.0,900.0,438.0,884.0,21535.0
Mar19,Accommodation,Previous accommodation ended,2019-03-31,3739.0,4398.0,1991.0,891.0,495.0,869.0,286.0,241.0,12894.0
Mar19,Financial,Employment difficulties,2019-03-31,1199.0,1414.0,640.0,281.0,142.0,93.0,104.0,122.0,3994.0
Mar19,Financial,Financial,2019-03-31,11475.0,15284.0,6731.0,2915.0,1618.0,1329.0,925.0,944.0,41169.0
Mar19,Financial,Financial difficulties,2019-03-31,8331.0,12268.0,5282.0,2229.0,1076.0,987.0,691.0,582.0,31414.0
Mar19,Financial,Housing affordability stress,2019-03-31,6558.0,9095.0,4210.0,1491.0,467.0,981.0,635.0,513.0,23932.0
Mar19,Financial,Problematic gambling,2019-03-31,121.0,69.0,41.0,11.0,22.0,3.0,3.0,6.0,276.0
Mar19,Financial,Unemployment,2019-03-31,2572.0,2916.0,1443.0,840.0,520.0,228.0,217.0,197.0,8924.0
Mar19,Health,Health,2019-03-31,6046.0,7396.0,2622.0,1780.0,1606.0,1005.0,495.0,452.0,21374.0
Mar19,Health,Medical issues,2019-03-31,1790.0,2562.0,1020.0,591.0,509.0,409.0,155.0,167.0,7200.0
Mar19,Health,Mental health issues,2019-03-31,4337.0,5427.0,1665.0,989.0,1137.0,756.0,389.0,144.0,14824.0
Mar19,Health,Problematic alcohol use,2019-03-31,722.0,641.0,329.0,274.0,162.0,84.0,42.0,158.0,2411.0
Mar19,Health,Problematic drug or substance use,2019-03-31,1623.0,1909.0,523.0,587.0,361.0,152.0,103.0,87.0,5341.0
Mar19,Interpersonal,Family and domestic violence,2019-03-31,7287.0,13810.0,3362.0,2845.0,1913.0,517.0,517.0,1018.0,31197.0
Mar19,Interpersonal,Interpersonal relationships,2019-03-31,11309.0,17561.0,5174.0,3891.0,2572.0,1209.0,849.0,1325.0,43798.0
Mar19,Interpersonal,Non-family violence,2019-03-31,434.0,738.0,170.0,211.0,42.0,111.0,67.0,53.0,1826.0
Mar19,Interpersonal,Relationship/family breakdown,2019-03-31,5864.0,5706.0,2399.0,1573.0,626.0,731.0,615.0,395.0,17893.0
Mar19,Interpersonal,Sexual abuse,2019-03-31,371.0,512.0,159.0,212.0,57.0,38.0,33.0,50.0,1432.0
Mar19,Interpersonal,Time out from family/other situation,2019-03-31,2240.0,2259.0,1101.0,910.0,193.0,499.0,193.0,353.0,7743.0
Mar19,Not stated,Not stated,2019-03-31,473.0,226.0,15.0,41.0,0.0,6.0,4.0,79.0,837.0
Mar19,Other,Discrimination including racial discrimination,2019-03-31,171.0,170.0,41.0,31.0,62.0,6.0,7.0,2.0,490.0
Mar19,Other,Disengagement with school or other education and training,2019-03-31,634.0,534.0,119.0,111.0,248.0,30.0,20.0,49.0,1743.0
Mar19,Other,Itinerant,2019-03-31,607.0,947.0,321.0,193.0,372.0,192.0,8.0,152.0,2785.0
Mar19,Other,Lack of family and/or community support,2019-03-31,4698.0,5156.0,2529.0,1344.0,591.0,852.0,470.0,517.0,16142.0
Mar19,Other,Other,2019-03-31,7454.0,8905.0,4100.0,2219.0,1492.0,1135.0,739.0,1241.0,27249.0
Mar19,Other,Other (not elsewhere classified),2019-03-31,1923.0,2119.0,1245.0,677.0,207.0,111.0,185.0,479.0,6945.0
Mar19,Other,Transition from custodial arrangements,2019-03-31,586.0,1204.0,174.0,110.0,172.0,80.0,36.0,65.0,2427.0
Mar19,Other,Transition from foster care and child safety residential placements,2019-03-31,99.0,203.0,72.0,41.0,15.0,13.0,8.0,34.0,485.0
